Signal Legend:

Key        Signal Name

0        = HSMC_ADC_DB[13..0]
1        = HSMC_ADC_OTR_B
2        = HSMC_ADC_OTR_A

Data Table:

Signals-> 0     1 2 

sample

-10268    7981  0 0 
-10267    6445  0 0 
-10266    6445  0 0 
-10265    6445  0 0 
-10264    7037  0 0 
-10263    6998  0 0 
-10262    6998  0 0 
-10261    6998  0 0 
-10260    8063  0 0 
-10259    7529  0 0 
-10258    7529  0 0 
-10257    7529  0 0 
-10256    8041  0 0 
-10255    8042  0 0 
-10254    8042  0 0 
-10253    8042  0 0 
-10252    14207 0 0 
-10251    8533  0 0 
-10250    8533  0 0 
-10249    8533  0 0 
-10248    9009  0 0 
-10247    9011  0 0 
-10246    9011  0 0 
-10245    9011  0 0 
-10244    10007 0 0 
-10243    9478  0 0 
-10242    9478  0 0 
-10241    9478  0 0 
-10240    10191 0 0 
-10239    9933  0 0 
-10238    9933  0 0 
-10237    9933  0 0 
-10236    11917 0 0 
-10235    10377 0 0 
-10234    10377 0 0 
-10233    10377 0 0 
-10232    10937 0 0 
-10231    10809 0 0 
-10230    10809 0 0 
-10229    10809 0 0 
-10228    11241 0 0 
-10227    11232 0 0 
-10226    11232 0 0 
-10225    11232 0 0 
-10224    8101  0 0 
-10223    5797  0 0 
-10222    5797  0 0 
-10221    5797  0 0 
-10220    6093  0 0 
-10219    6090  0 0 
-10218    6090  0 0 
-10217    6090  0 0 
-10216    8174  0 0 
-10215    6636  0 0 
-10214    6636  0 0 
-10213    6636  0 0 
-10212    7612  0 0 
-10211    7190  0 0 
-10210    7190  0 0 
-10209    7190  0 0 
-10208    7742  0 0 
-10207    7720  0 0 
-10206    7720  0 0 
-10205    7720  0 0 
-10204    13869 0 0 
-10203    8231  0 0 
-10202    8231  0 0 
-10201    8231  0 0 
-10200    8759  0 0 
-10199    8721  0 0 
-10198    8721  0 0 
-10197    8721  0 0 
-10196    9081  0 0 
-10195    9195  0 0 
-10194    9195  0 0 
-10193    9195  0 0 
-10192    10171 0 0 
-10191    9651  0 0 
-10190    9651  0 0 
-10189    9651  0 0 
-10188    10227 0 0 
-10187    10098 0 0 
-10186    10098 0 0 
-10185    10098 0 0 
-10184    12095 0 0 
-10183    10541 0 0 
-10182    10541 0 0 
-10181    10541 0 0 
-10180    11261 0 0 
-10179    10966 0 0 
-10178    10966 0 0 
-10177    10966 0 0 
-10176    8086  0 0 
-10175    5524  0 0 
-10174    5524  0 0 
-10173    5524  0 0 
-10172    6101  0 0 
-10171    5829  0 0 
-10170    5829  0 0 
-10169    5829  0 0 
-10168    7917  0 0 
-10167    6378  0 0 
-10166    6378  0 0 
-10165    6378  0 0 
-10164    7054  0 0 
-10163    6924  0 0 
-10162    6924  0 0 
-10161    6924  0 0 
-10160    7964  0 0 
-10159    7452  0 0 
-10158    7452  0 0 
-10157    7452  0 0 
-10156    7957  0 0 
-10155    7959  0 0 
-10154    7959  0 0 
-10153    7959  0 0 
-10152    14103 0 0 
-10151    8450  0 0 
-10150    8450  0 0 
-10149    8450  0 0 
-10148    9050  0 0 
-10147    8920  0 0 
-10146    8920  0 0 
-10145    8920  0 0 
-10144    9916  0 0 
-10143    9382  0 0 
-10142    9382  0 0 
-10141    9382  0 0 
-10140    9954  0 0 
-10139    9826  0 0 
-10138    9826  0 0 
-10137    9826  0 0 
-10136    11827 0 0 
-10135    10257 0 0 
-10134    10257 0 0 
-10133    10257 0 0 
-10132    10549 0 0 
-10131    10678 0 0 
-10130    10678 0 0 
-10129    10678 0 0 
-10128    11222 0 0 
-10127    11090 0 0 
-10126    11090 0 0 
-10125    11090 0 0 
-10124    7959  0 0 
-10123    5639  0 0 
-10122    5639  0 0 
-10121    5639  0 0 
-10120    5923  0 0 
-10119    5922  0 0 
-10118    5922  0 0 
-10117    5922  0 0 
-10116    7991  0 0 
-10115    6453  0 0 
-10114    6453  0 0 
-10113    6453  0 0 
-10112    6997  0 0 
-10111    6993  0 0 
-10110    6993  0 0 
-10109    6993  0 0 
-10108    8013  0 0 
-10107    7501  0 0 
-10106    7501  0 0 
-10105    7501  0 0 
-10104    7997  0 0 
-10103    7994  0 0 
-10102    7994  0 0 
-10101    7994  0 0 
-10100    14106 0 0 
-10099    8466  0 0 
-10098    8466  0 0 
-10097    8466  0 0 
-10096    9051  0 0 
-10095    8923  0 0 
-10094    8923  0 0 
-10093    8923  0 0 
-10092    9887  0 0 
-10091    9366  0 0 
-10090    9366  0 0 
-10089    9366  0 0 
-10088    9942  0 0 
-10087    9792  0 0 
-10086    9792  0 0 
-10085    9792  0 0 
-10084    10077 0 0 
-10083    10207 0 0 
-10082    10207 0 0 
-10081    10207 0 0 
-10080    12287 0 0 
-10079    10609 0 0 
-10078    10609 0 0 
-10077    10609 0 0 
-10076    11133 0 0 
-10075    11007 0 0 
-10074    11007 0 0 
-10073    11007 0 0 
-10072    8095  0 0 
-10071    5534  0 0 
-10070    5534  0 0 
-10069    5534  0 0 
-10068    6075  0 0 
-10067    5803  0 0 
-10066    5803  0 0 
-10065    5803  0 0 
-10064    7855  0 0 
-10063    6319  0 0 
-10062    6319  0 0 
-10061    6319  0 0 
-10060    6843  0 0 
-10059    6833  0 0 
-10058    6833  0 0 
-10057    6833  0 0 
-10056    7837  0 0 
-10055    7326  0 0 
-10054    7326  0 0 
-10053    7326  0 0 
-10052    7927  0 0 
-10051    7799  0 0 
-10050    7799  0 0 
-10049    7799  0 0 
-10048    13887 0 0 
-10047    8251  0 0 
-10046    8251  0 0 
-10045    8251  0 0 
-10044    8687  0 0 
-10043    8687  0 0 
-10042    8687  0 0 
-10041    8687  0 0 
-10040    9151  0 0 
-10039    9109  0 0 
-10038    9109  0 0 
-10037    9109  0 0 
-10036    10173 0 0 
-10035    9518  0 0 
-10034    9518  0 0 
-10033    9518  0 0 
-10032    10175 0 0 
-10031    9913  0 0 
-10030    9913  0 0 
-10029    9913  0 0 
-10028    11961 0 0 
-10027    10296 0 0 
-10026    10296 0 0 
-10025    10296 0 0 
-10024    10669 0 0 
-10023    10669 0 0 
-10022    10669 0 0 
-10021    10669 0 0 
-10020    11197 0 0 
-10019    11033 0 0 
-10018    11033 0 0 
-10017    11033 0 0 
-10016    8093  0 0 
-10015    5527  0 0 
-10014    5527  0 0 
-10013    5527  0 0 
-10012    6047  0 0 
-10011    5769  0 0 
-10010    5769  0 0 
-10009    5769  0 0 
-10008    7929  0 0 
-10007    6256  0 0 
-10006    6256  0 0 
-10005    6256  0 0 
-10004    6741  0 0 
-10003    6741  0 0 
-10002    6741  0 0 
-10001    6741  0 0 
-10000    7735  0 0 
-9999     7206  0 0 
-9998     7206  0 0 
-9997     7206  0 0 
-9996     7551  0 0 
-9995     7643  0 0 
-9994     7643  0 0 
-9993     7643  0 0 
-9992     8095  0 0 
-9991     8069  0 0 
-9990     8069  0 0 
-9989     8069  0 0 
-9988     14237 0 0 
-9987     8473  0 0 
-9986     8473  0 0 
-9985     8473  0 0 
-9984     9145  0 0 
-9983     8867  0 0 
-9982     8867  0 0 
-9981     8867  0 0 
-9980     9915  0 0 
-9979     9243  0 0 
-9978     9243  0 0 
-9977     9243  0 0 
-9976     9631  0 0 
-9975     9612  0 0 
-9974     9612  0 0 
-9973     9612  0 0 
-9972     10221 0 0 
-9971     9965  0 0 
-9970     9965  0 0 
-9969     9965  0 0 
-9968     11965 0 0 
-9967     10303 0 0 
-9966     10303 0 0 
-9965     10303 0 0 
-9964     10655 0 0 
-9963     10641 0 0 
-9962     10641 0 0 
-9961     10641 0 0 
-9960     11221 0 0 
-9959     10966 0 0 
-9958     10966 0 0 
-9957     10966 0 0 
-9956     8118  0 0 
-9955     5424  0 0 
-9954     5424  0 0 
-9953     5424  0 0 
-9952     5493  0 0 
-9951     5623  0 0 
-9950     5623  0 0 
-9949     5623  0 0 
-9948     6071  0 0 
-9947     6069  0 0 
-9946     6069  0 0 
-9945     6069  0 0 
-9944     8181  0 0 
-9943     6517  0 0 
-9942     6517  0 0 
-9941     6517  0 0 
-9940     6941  0 0 
-9939     6937  0 0 
-9938     6937  0 0 
-9937     6937  0 0 
-9936     8125  0 0 
-9935     7341  0 0 
-9934     7341  0 0 
-9933     7341  0 0 
-9932     7855  0 0 
-9931     7726  0 0 
-9930     7726  0 0 
-9929     7726  0 0 
-9928     8095  0 0 
-9927     8095  0 0 
-9926     8095  0 0 
-9925     8095  0 0 
-9924     14239 0 0 
-9923     8451  0 0 
-9922     8451  0 0 
-9921     8451  0 0 
-9920     9051  0 0 
-9919     8793  0 0 
-9918     8793  0 0 
-9917     8793  0 0 
-9916     9145  0 0 
-9915     9121  0 0 
-9914     9121  0 0 
-9913     9121  0 0 
-9912     10233 0 0 
-9911     9434  0 0 
-9910     9434  0 0 
-9909     9434  0 0 
-9908     9887  0 0 
-9907     9741  0 0 
-9906     9741  0 0 
-9905     9741  0 0 
-9904     10041 0 0 
-9903     10040 0 0 
-9902     10040 0 0 
-9901     10040 0 0 
-9900     12125 0 0 
-9899     10327 0 0 
-9898     10327 0 0 
-9897     10327 0 0 
-9896     10623 0 0 
-9895     10607 0 0 
-9894     10607 0 0 
-9893     10607 0 0 
-9892     11131 0 0 
-9891     10875 0 0 
-9890     10875 0 0 
-9889     10875 0 0 
-9888     7839  0 0 
-9887     5279  0 0 
-9886     5279  0 0 
-9885     5279  0 0 
-9884     5567  0 0 
-9883     5421  0 0 
-9882     5421  0 0 
-9881     5421  0 0 
-9880     6079  0 0 
-9879     5814  0 0 
-9878     5814  0 0 
-9877     5814  0 0 
-9876     7870  0 0 
-9875     6206  0 0 
-9874     6206  0 0 
-9873     6206  0 0 
-9872     6590  0 0 
-9871     6584  0 0 
-9870     6584  0 0 
-9869     6584  0 0 
-9868     7068  0 0 
-9867     6934  0 0 
-9866     6934  0 0 
-9865     6934  0 0 
-9864     8055  0 0 
-9863     7269  0 0 
-9862     7269  0 0 
-9861     7269  0 0 
-9860     7585  0 0 
-9859     7585  0 0 
-9858     7585  0 0 
-9857     7585  0 0 
-9856     8141  0 0 
-9855     7886  0 0 
-9854     7886  0 0 
-9853     7886  0 0 
-9852     8187  0 0 
-9851     8177  0 0 
-9850     8177  0 0 
-9849     8177  0 0 
-9848     16277 0 0 
-9847     8454  0 0 
-9846     8454  0 0 
-9845     8454  0 0 
-9844     8982  0 0 
-9843     8724  0 0 
-9842     8724  0 0 
-9841     8724  0 0 
-9840     8980  0 0 
-9839     8982  0 0 
-9838     8982  0 0 
-9837     8982  0 0 
-9836     10014 0 0 
-9835     9230  0 0 
-9834     9230  0 0 
-9833     9230  0 0 
-9832     9342  0 0 
-9831     9470  0 0 
-9830     9470  0 0 
-9829     9470  0 0 
-9828     9727  0 0 
-9827     9697  0 0 
-9826     9697  0 0 
-9825     9697  0 0 
-9824     10177 0 0 
-9823     9920  0 0 
-9822     9920  0 0 
-9821     9920  0 0 
-9820     10132 0 0 
-9819     10132 0 0 
-9818     10132 0 0 
-9817     10132 0 0 
-9816     12277 0 0 
-9815     10341 0 0 
-9814     10341 0 0 
-9813     10341 0 0 
-9812     10541 0 0 
-9811     10540 0 0 
-9810     10540 0 0 
-9809     10540 0 0 
-9808     10729 0 0 
-9807     10729 0 0 
-9806     10729 0 0 
-9805     10729 0 0 
-9804     11177 0 0 
-9803     10913 0 0 
-9802     10913 0 0 
-9801     10913 0 0 
-9800     7917  0 0 
-9799     5230  0 0 
-9798     5230  0 0 
-9797     5230  0 0 
-9796     5295  0 0 
-9795     5287  0 0 
-9794     5287  0 0 
-9793     5287  0 0 
-9792     5631  0 0 
-9791     5597  0 0 
-9790     5597  0 0 
-9789     5597  0 0 
-9788     6047  0 0 
-9787     5911  0 0 
-9786     5911  0 0 
-9785     5911  0 0 
-9784     7999  0 0 
-9783     6202  0 0 
-9782     6202  0 0 
-9781     6202  0 0 
-9780     6475  0 0 
-9779     6473  0 0 
-9778     6473  0 0 
-9777     6473  0 0 
-9776     6989  0 0 
-9775     6726  0 0 
-9774     6726  0 0 
-9773     6726  0 0 
-9772     6967  0 0 
-9771     6965  0 0 
-9770     6965  0 0 
-9769     6965  0 0 
-9768     7959  0 0 
-9767     7187  0 0 
-9766     7187  0 0 
-9765     7187  0 0 
-9764     7419  0 0 
-9763     7402  0 0 
-9762     7402  0 0 
-9761     7402  0 0 
-9760     7611  0 0 
-9759     7603  0 0 
-9758     7603  0 0 
-9757     7603  0 0 
-9756     8179  0 0 
-9755     7795  0 0 
-9754     7795  0 0 
-9753     7795  0 0 
-9752     7999  0 0 
-9751     7982  0 0 
-9750     7982  0 0 
-9749     7982  0 0 
-9748     8186  0 0 
-9747     8154  0 0 
-9746     8154  0 0 
-9745     8154  0 0 
-9744     16283 0 0 
-9743     8321  0 0 
-9742     8321  0 0 
-9741     8321  0 0 
-9740     8605  0 0 
-9739     8476  0 0 
-9738     8476  0 0 
-9737     8476  0 0 
-9736     8497  0 0 
-9735     8627  0 0 
-9734     8627  0 0 
-9733     8627  0 0 
-9732     9175  0 0 
-9731     8775  0 0 
-9730     8775  0 0 
-9729     8775  0 0 
-9728     8910  0 0 
-9727     8910  0 0 
-9726     8910  0 0 
-9725     8910  0 0 
-9724     9183  0 0 
-9723     9041  0 0 
-9722     9041  0 0 
-9721     9041  0 0 
-9720     9181  0 0 
-9719     9164  0 0 
-9718     9164  0 0 
-9717     9164  0 0 
-9716     10172 0 0 
-9715     9278  0 0 
-9714     9278  0 0 
-9713     9278  0 0 
-9712     9406  0 0 
-9711     9388  0 0 
-9710     9388  0 0 
-9709     9388  0 0 
-9708     9662  0 0 
-9707     9490  0 0 
-9706     9490  0 0 
-9705     9490  0 0 
-9704     9586  0 0 
-9703     9586  0 0 
-9702     9586  0 0 
-9701     9586  0 0 
-9700     9694  0 0 
-9699     9676  0 0 
-9698     9676  0 0 
-9697     9676  0 0 
-9696     10157 0 0 
-9695     9765  0 0 
-9694     9765  0 0 
-9693     9765  0 0 
-9692     9837  0 0 
-9691     9838  0 0 
-9690     9838  0 0 
-9689     9838  0 0 
-9688     9919  0 0 
-9687     9909  0 0 
-9686     9909  0 0 
-9685     9909  0 0 
-9684     9973  0 0 
-9683     9974  0 0 
-9682     9974  0 0 
-9681     9974  0 0 
-9680     10162 0 0 
-9679     10034 0 0 
-9678     10034 0 0 
-9677     10034 0 0 
-9676     10107 0 0 
-9675     10089 0 0 
-9674     10089 0 0 
-9673     10089 0 0 
-9672     10169 0 0 
-9671     10136 0 0 
-9670     10136 0 0 
-9669     10136 0 0 
-9668     10185 0 0 
-9667     10179 0 0 
-9666     10179 0 0 
-9665     10179 0 0 
-9664     10219 0 0 
-9663     10216 0 0 
-9662     10216 0 0 
-9661     10216 0 0 
-9660     12205 0 0 
-9659     10247 0 0 
-9658     10247 0 0 
-9657     10247 0 0 
-9656     10279 0 0 
-9655     10274 0 0 
-9654     10274 0 0 
-9653     10274 0 0 
-9652     10294 0 0 
-9651     10294 0 0 
-9650     10294 0 0 
-9649     10294 0 0 
-9648     10311 0 0 
-9647     10309 0 0 
-9646     10309 0 0 
-9645     10309 0 0 
-9644     10321 0 0 
-9643     10321 0 0 
-9642     10321 0 0 
-9641     10321 0 0 
-9640     10324 0 0 
-9639     10324 0 0 
-9638     10324 0 0 
-9637     10324 0 0 
-9636     10332 0 0 
-9635     10328 0 0 
-9634     10328 0 0 
-9633     10328 0 0 
-9632     10317 0 0 
-9631     10319 0 0 
-9630     10319 0 0 
-9629     10319 0 0 
-9628     10319 0 0 
-9627     10310 0 0 
-9626     10310 0 0 
-9625     10310 0 0 
-9624     10303 0 0 
-9623     10297 0 0 
-9622     10297 0 0 
-9621     10297 0 0 
-9620     10301 0 0 
-9619     10276 0 0 
-9618     10276 0 0 
-9617     10276 0 0 
-9616     10252 0 0 
-9615     10254 0 0 
-9614     10254 0 0 
-9613     10254 0 0 
-9612     11635 0 0 
-9611     10227 0 0 
-9610     10227 0 0 
-9609     10227 0 0 
-9608     10191 0 0 
-9607     10191 0 0 
-9606     10191 0 0 
-9605     10191 0 0 
-9604     10155 0 0 
-9603     10155 0 0 
-9602     10155 0 0 
-9601     10155 0 0 
-9600     10123 0 0 
-9599     10114 0 0 
-9598     10114 0 0 
-9597     10114 0 0 
-9596     10198 0 0 
-9595     10070 0 0 
-9594     10070 0 0 
-9593     10070 0 0 
-9592     10038 0 0 
-9591     10020 0 0 
-9590     10020 0 0 
-9589     10020 0 0 
-9588     10221 0 0 
-9587     9965  0 0 
-9586     9965  0 0 
-9585     9965  0 0 
-9584     9917  0 0 
-9583     9909  0 0 
-9582     9909  0 0 
-9581     9909  0 0 
-9580     9981  0 0 
-9579     9848  0 0 
-9578     9848  0 0 
-9577     9848  0 0 
-9576     9785  0 0 
-9575     9787  0 0 
-9574     9787  0 0 
-9573     9787  0 0 
-9572     10235 0 0 
-9571     9713  0 0 
-9570     9713  0 0 
-9569     9713  0 0 
-9568     9657  0 0 
-9567     9641  0 0 
-9566     9641  0 0 
-9565     9641  0 0 
-9564     9725  0 0 
-9563     9564  0 0 
-9562     9564  0 0 
-9561     9564  0 0 
-9560     9485  0 0 
-9559     9487  0 0 
-9558     9487  0 0 
-9557     9487  0 0 
-9556     9659  0 0 
-9555     9403  0 0 
-9554     9403  0 0 
-9553     9403  0 0 
-9552     9471  0 0 
-9551     9318  0 0 
-9550     9318  0 0 
-9549     9318  0 0 
-9548     9230  0 0 
-9547     9228  0 0 
-9546     9228  0 0 
-9545     9228  0 0 
-9544     10028 0 0 
-9543     9134  0 0 
-9542     9134  0 0 
-9541     9134  0 0 
-9540     9215  0 0 
-9539     9041  0 0 
-9538     9041  0 0 
-9537     9041  0 0 
-9536     9213  0 0 
-9535     8940  0 0 
-9534     8940  0 0 
-9533     8940  0 0 
-9532     8845  0 0 
-9531     8839  0 0 
-9530     8839  0 0 
-9529     8839  0 0 
-9528     8863  0 0 
-9527     8734  0 0 
-9526     8734  0 0 
-9525     8734  0 0 
-9524     9151  0 0 
-9523     8625  0 0 
-9522     8625  0 0 
-9521     8625  0 0 
-9520     8661  0 0 
-9519     8516  0 0 
-9518     8516  0 0 
-9517     8516  0 0 
-9516     8660  0 0 
-9515     8404  0 0 
-9514     8404  0 0 
-9513     8404  0 0 
-9512     8412  0 0 
-9511     8286  0 0 
-9510     8286  0 0 
-9509     8286  0 0 
-9508     3455  0 0 
-9507     8165  0 0 
-9506     8165  0 0 
-9505     8165  0 0 
-9504     8181  0 0 
-9503     8048  0 0 
-9502     8048  0 0 
-9501     8048  0 0 
-9500     8180  0 0 
-9499     7924  0 0 
-9498     7924  0 0 
-9497     7924  0 0 
-9496     7925  0 0 
-9495     7799  0 0 
-9494     7799  0 0 
-9493     7799  0 0 
-9492     8183  0 0 
-9491     7669  0 0 
-9490     7669  0 0 
-9489     7669  0 0 
-9488     7671  0 0 
-9487     7542  0 0 
-9486     7542  0 0 
-9485     7542  0 0 
-9484     7671  0 0 
-9483     7409  0 0 
-9482     7409  0 0 
-9481     7409  0 0 
-9480     7417  0 0 
-9479     7275  0 0 
-9478     7275  0 0 
-9477     7275  0 0 
-9476     8171  0 0 
-9475     7137  0 0 
-9474     7137  0 0 
-9473     7137  0 0 
-9472     7157  0 0 
-9471     6998  0 0 
-9470     6998  0 0 
-9469     6998  0 0 
-9468     7134  0 0 
-9467     6858  0 0 
-9466     6858  0 0 
-9465     6858  0 0 
-9464     6847  0 0 
-9463     6717  0 0 
-9462     6717  0 0 
-9461     6717  0 0 
-9460     7085  0 0 
-9459     6573  0 0 
-9458     6573  0 0 
-9457     6573  0 0 
-9456     6589  0 0 
-9455     6425  0 0 
-9454     6425  0 0 
-9453     6425  0 0 
-9452     6557  0 0 
-9451     6279  0 0 
-9450     6279  0 0 
-9449     6279  0 0 
-9448     8183  0 0 
-9447     6133  0 0 
-9446     6133  0 0 
-9445     6133  0 0 
-9444     6109  0 0 
-9443     5981  0 0 
-9442     5981  0 0 
-9441     5981  0 0 
-9440     6109  0 0 
-9439     5829  0 0 
-9438     5829  0 0 
-9437     5829  0 0 
-9436     5805  0 0 
-9435     5673  0 0 
-9434     5673  0 0 
-9433     5673  0 0 
-9432     6073  0 0 
-9431     5520  0 0 
-9430     5520  0 0 
-9429     5520  0 0 
-9428     5617  0 0 
-9427     5363  0 0 
-9426     5363  0 0 
-9425     5363  0 0 
-9424     5339  0 0 
-9423     5208  0 0 
-9422     5208  0 0 
-9421     5208  0 0 
-9420     5944  0 0 
-9419     5050  0 0 
-9418     5050  0 0 
-9417     5050  0 0 
-9416     5022  0 0 
-9415     4886  0 0 
-9414     4886  0 0 
-9413     4886  0 0 
-9412     4983  0 0 
-9411     4727  0 0 
-9410     4727  0 0 
-9409     4727  0 0 
-9408     5079  0 0 
-9407     4567  0 0 
-9406     4567  0 0 
-9405     4567  0 0 
-9404     4535  0 0 
-9403     4406  0 0 
-9402     4406  0 0 
-9401     4406  0 0 
-9400     14199 0 0 
-9399     10097 0 0 
-9398     10097 0 0 
-9397     10097 0 0 
-9396     10041 0 0 
-9395     10040 0 0 
-9394     10040 0 0 
-9393     10040 0 0 
-9392     10236 0 0 
-9391     9726  0 0 
-9390     9726  0 0 
-9389     9726  0 0 
-9388     9663  0 0 
-9387     9401  0 0 
-9386     9401  0 0 
-9385     9401  0 0 
-9384     10137 0 0 
-9383     9091  0 0 
-9382     9091  0 0 
-9381     9091  0 0 
-9380     9179  0 0 
-9379     8792  0 0 
-9378     8792  0 0 
-9377     8792  0 0 
-9376     9016  0 0 
-9375     8504  0 0 
-9374     8504  0 0 
-9373     8504  0 0 
-9372     8477  0 0 
-9371     8221  0 0 
-9370     8221  0 0 
-9369     8221  0 0 
-9368     7945  0 0 
-9367     7945  0 0 
-9366     7945  0 0 
-9365     7945  0 0 
-9364     8185  0 0 
-9363     7673  0 0 
-9362     7673  0 0 
-9361     7673  0 0 
-9360     7677  0 0 
-9359     7406  0 0 
-9358     7406  0 0 
-9357     7406  0 0 
-9356     8163  0 0 
-9355     7139  0 0 
-9354     7139  0 0 
-9353     7139  0 0 
-9352     7167  0 0 
-9351     6878  0 0 
-9350     6878  0 0 
-9349     6878  0 0 
-9348     7131  0 0 
-9347     6619  0 0 
-9346     6619  0 0 
-9345     6619  0 0 
-9344     6622  0 0 
-9343     6364  0 0 
-9342     6364  0 0 
-9341     6364  0 0 
-9340     8149  0 0 
-9339     6103  0 0 
-9338     6103  0 0 
-9337     6103  0 0 
-9336     6103  0 0 
-9335     5847  0 0 
-9334     5847  0 0 
-9333     5847  0 0 
-9332     6111  0 0 
-9331     5592  0 0 
-9330     5592  0 0 
-9329     5592  0 0 
-9328     5596  0 0 
-9327     5342  0 0 
-9326     5342  0 0 
-9325     5342  0 0 
-9324     6142  0 0 
-9323     5088  0 0 
-9322     5088  0 0 
-9321     5088  0 0 
-9320     5096  0 0 
-9319     4840  0 0 
-9318     4840  0 0 
-9317     4840  0 0 
-9316     5096  0 0 
-9315     4584  0 0 
-9314     4584  0 0 
-9313     4584  0 0 
-9312     14332 0 0 
-9311     10196 0 0 
-9310     10196 0 0 
-9309     10196 0 0 
-9308     10197 0 0 
-9307     10055 0 0 
-9306     10055 0 0 
-9305     10055 0 0 
-9304     10175 0 0 
-9303     9660  0 0 
-9302     9660  0 0 
-9301     9660  0 0 
-9300     9661  0 0 
-9299     9257  0 0 
-9298     9257  0 0 
-9297     9257  0 0 
-9296     9897  0 0 
-9295     8865  0 0 
-9294     8865  0 0 
-9293     8865  0 0 
-9292     9133  0 0 
-9291     8492  0 0 
-9290     8492  0 0 
-9289     8492  0 0 
-9288     7488  0 0 
-9287     8128  0 0 
-9286     8128  0 0 
-9285     8128  0 0 
-9284     8157  0 0 
